epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,22.4769,0.54048,0.33611,0.82168,0.93242,0.95073,0.97124,0.83317,0.59405,0.40267,0.84641,0.000462724,0.000462724,0.000462724
2,32.4746,0.51242,0.32328,0.82655,0.93167,0.97074,0.9715,0.83156,0.60601,0.39158,0.84621,0.00084609,0.00084609,0.00084609
3,42.1524,0.53722,0.34805,0.81942,0.94229,0.95859,0.9624,0.82405,0.60254,0.41402,0.85562,0.00113514,0.00113514,0.00113514
4,51.8597,0.53265,0.35401,0.82738,0.93769,0.96092,0.95944,0.81647,0.60707,0.41652,0.86132,0.00100459,0.00100459,0.00100459
5,61.3329,0.51596,0.33822,0.81515,0.9444,0.96707,0.97361,0.83952,0.57826,0.38181,0.85864,0.000863116,0.000863116,0.000863116
6,70.9616,0.50522,0.33094,0.81238,0.94743,0.97334,0.96872,0.83643,0.5894,0.37441,0.85641,0.000721645,0.000721645,0.000721645
7,80.6145,0.49752,0.32846,0.82507,0.95248,0.96252,0.97675,0.84976,0.56966,0.36403,0.84761,0.000580174,0.000580174,0.000580174
8,90.4821,0.49736,0.31517,0.82084,0.9361,0.97726,0.98193,0.8572,0.55483,0.33955,0.84133,0.000438703,0.000438703,0.000438703
9,100.298,0.49848,0.30992,0.81378,0.94488,0.96557,0.98109,0.85735,0.55429,0.34043,0.84466,0.000297232,0.000297232,0.000297232
10,110.205,0.50722,0.31291,0.82472,0.95669,0.956,0.97704,0.85931,0.541,0.33111,0.84254,0.000155761,0.000155761,0.000155761
