epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.57207,0.54798,0.34849,0.85852,0.92012,0.94556,0.95965,0.83662,0.54395,0.37578,0.84255,0.000462724,0.000462724,0.000462724
2,19.0755,0.48062,0.3119,0.8409,0.94006,0.96981,0.96814,0.84669,0.55012,0.35702,0.84488,0.000920464,0.000920464,0.000920464
3,28.2726,0.49751,0.32932,0.84771,0.94995,0.96149,0.97046,0.83938,0.56645,0.36133,0.84305,0.00135934,0.00135934,0.00135934
4,37.2646,0.51206,0.33701,0.8392,0.94523,0.95606,0.97574,0.8495,0.55101,0.3652,0.84497,0.00134412,0.00134412,0.00134412
5,46.4822,0.50238,0.33776,0.84367,0.94233,0.98549,0.9636,0.85273,0.52739,0.35131,0.83887,0.00131582,0.00131582,0.00131582
6,55.5098,0.50014,0.32838,0.84579,0.93199,0.97502,0.96916,0.85157,0.54531,0.36611,0.84122,0.00128753,0.00128753,0.00128753
7,64.4723,0.48472,0.32249,0.84358,0.94509,0.96023,0.96369,0.84159,0.55868,0.38486,0.83876,0.00125923,0.00125923,0.00125923
8,73.8255,0.49645,0.32992,0.83778,0.93195,0.97783,0.97402,0.84406,0.57337,0.36781,0.84199,0.00123094,0.00123094,0.00123094
9,83.1423,0.48833,0.32781,0.84977,0.94206,0.96252,0.97359,0.8591,0.54085,0.36725,0.83992,0.00120265,0.00120265,0.00120265
10,92.2922,0.4696,0.311,0.82845,0.935,0.98504,0.97743,0.8565,0.54221,0.34544,0.83782,0.00117435,0.00117435,0.00117435
11,101.825,0.47827,0.31187,0.84159,0.93817,0.96752,0.97828,0.85425,0.55117,0.37625,0.84509,0.00114606,0.00114606,0.00114606
12,110.983,0.48901,0.31604,0.84123,0.93274,0.98134,0.96793,0.85055,0.54449,0.34245,0.84508,0.00111776,0.00111776,0.00111776
13,120.237,0.46778,0.31474,0.84235,0.94539,0.97519,0.97132,0.86099,0.5282,0.33135,0.84445,0.00108947,0.00108947,0.00108947
14,129.598,0.47275,0.31186,0.84215,0.93951,0.98588,0.96764,0.86033,0.53315,0.3426,0.84219,0.00106118,0.00106118,0.00106118
15,138.802,0.4813,0.31417,0.84937,0.9306,0.98637,0.96784,0.85741,0.53417,0.33789,0.84357,0.00103288,0.00103288,0.00103288
16,147.978,0.48775,0.31375,0.84627,0.93774,0.97564,0.97059,0.86002,0.54201,0.35481,0.84082,0.00100459,0.00100459,0.00100459
17,157.052,0.47432,0.30565,0.84166,0.93416,0.98275,0.97427,0.84835,0.54258,0.35481,0.84246,0.000976293,0.000976293,0.000976293
18,166.016,0.47001,0.30031,0.84207,0.93518,0.98716,0.97355,0.86288,0.5157,0.33175,0.83587,0.000947999,0.000947999,0.000947999
19,175.538,0.47718,0.31463,0.8417,0.93491,0.98275,0.98026,0.86751,0.51858,0.33592,0.8311,0.000919704,0.000919704,0.000919704
20,184.936,0.46883,0.30469,0.84218,0.93247,0.99083,0.97339,0.85545,0.52639,0.33065,0.836,0.00089141,0.00089141,0.00089141
