epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,134.562,0.49272,0.32095,0.84637,0.94667,0.96583,0.97508,0.85601,0.54118,0.33505,0.83996,0.00106118,0.00106118,0.00106118
15,143.964,0.50702,0.32371,0.85571,0.95954,0.9498,0.97736,0.85647,0.53339,0.32965,0.83479,0.00103288,0.00103288,0.00103288
16,152.504,0.5131,0.32134,0.84746,0.94544,0.96577,0.97671,0.85943,0.53137,0.32704,0.83214,0.00100459,0.00100459,0.00100459
17,160.87,0.48547,0.31069,0.84299,0.93777,0.97809,0.97861,0.86053,0.51258,0.31596,0.83222,0.000976293,0.000976293,0.000976293
18,169.265,0.49158,0.30656,0.84762,0.93749,0.97542,0.97653,0.86283,0.52389,0.33311,0.84,0.000947999,0.000947999,0.000947999
19,178.068,0.50284,0.31872,0.84754,0.94317,0.98093,0.97708,0.86973,0.5069,0.32166,0.84031,0.000919704,0.000919704,0.000919704
20,186.724,0.49005,0.31678,0.84873,0.95116,0.97838,0.97537,0.86013,0.51155,0.32491,0.83535,0.00089141,0.00089141,0.00089141
21,195.296,0.48863,0.31419,0.84243,0.94249,0.97665,0.96959,0.85311,0.53058,0.331,0.83689,0.000863116,0.000863116,0.000863116
22,203.871,0.47342,0.30506,0.84821,0.94076,0.982,0.97246,0.85922,0.5213,0.32159,0.8396,0.000834822,0.000834822,0.000834822
23,212.359,0.47453,0.3058,0.84128,0.95287,0.95916,0.97477,0.85886,0.50942,0.32146,0.83602,0.000806528,0.000806528,0.000806528
24,220.621,0.48712,0.30477,0.84784,0.94449,0.96833,0.97341,0.85908,0.50798,0.31945,0.83831,0.000778233,0.000778233,0.000778233
25,229.001,0.47933,0.29717,0.84339,0.94759,0.97151,0.97657,0.87092,0.49535,0.31564,0.83275,0.000749939,0.000749939,0.000749939
26,237.596,0.47241,0.29382,0.84457,0.9538,0.97006,0.97818,0.87175,0.49158,0.30114,0.83164,0.000721645,0.000721645,0.000721645
27,246.201,0.47376,0.29667,0.85515,0.9421,0.98354,0.97673,0.86882,0.49637,0.30581,0.83085,0.000693351,0.000693351,0.000693351
28,254.693,0.47299,0.29334,0.84245,0.93488,0.99032,0.96855,0.85802,0.51779,0.3288,0.8352,0.000665057,0.000665057,0.000665057
29,263.61,0.46609,0.28907,0.84344,0.9354,0.98442,0.97938,0.86598,0.52842,0.32022,0.83772,0.000636762,0.000636762,0.000636762
30,271.917,0.46715,0.28905,0.83475,0.93959,0.98708,0.97626,0.8696,0.51071,0.31588,0.83254,0.000608468,0.000608468,0.000608468
31,280.44,0.46579,0.28776,0.8424,0.93791,0.98945,0.97276,0.86865,0.50706,0.31619,0.8294,0.000580174,0.000580174,0.000580174
32,288.767,0.45552,0.28344,0.83917,0.95139,0.96582,0.97563,0.87714,0.48722,0.3106,0.82497,0.00055188,0.00055188,0.00055188
33,297.176,0.45378,0.28026,0.84358,0.94342,0.96992,0.97171,0.87072,0.49402,0.31441,0.82523,0.000523586,0.000523586,0.000523586
34,305.838,0.44249,0.27735,0.83653,0.95098,0.97283,0.97806,0.87917,0.48686,0.29835,0.82693,0.000495291,0.000495291,0.000495291
35,314.427,0.44798,0.27106,0.8403,0.95661,0.96909,0.98031,0.88202,0.50889,0.3001,0.83461,0.000466997,0.000466997,0.000466997
36,323.058,0.43683,0.27439,0.84025,0.94517,0.9875,0.97069,0.87159,0.49459,0.30557,0.82903,0.000438703,0.000438703,0.000438703
37,331.289,0.44562,0.26981,0.83323,0.95159,0.97729,0.96927,0.87047,0.48579,0.30504,0.82518,0.000410409,0.000410409,0.000410409
38,339.686,0.44472,0.27192,0.84125,0.93641,0.98588,0.97042,0.876,0.47466,0.29817,0.82158,0.000382115,0.000382115,0.000382115
39,348.015,0.43303,0.26628,0.83464,0.94722,0.9719,0.97505,0.87603,0.48189,0.29374,0.82221,0.00035382,0.00035382,0.00035382
40,356.054,0.42898,0.2585,0.83245,0.95006,0.97577,0.96915,0.87889,0.48514,0.29588,0.82351,0.000325526,0.000325526,0.000325526
41,378.441,0.41896,0.24998,0.80076,0.93671,0.98002,0.97955,0.8783,0.48883,0.3068,0.82264,0.000297232,0.000297232,0.000297232
42,386.184,0.41446,0.2399,0.79777,0.94423,0.97561,0.98157,0.87745,0.50414,0.29291,0.82903,0.000268938,0.000268938,0.000268938
43,394.227,0.40851,0.23481,0.79581,0.93693,0.9854,0.97722,0.87968,0.48615,0.30415,0.82433,0.000240644,0.000240644,0.000240644
44,402.193,0.40374,0.23377,0.79884,0.93571,0.98475,0.97354,0.87386,0.50543,0.30408,0.83056,0.000212349,0.000212349,0.000212349
45,409.551,0.38591,0.22678,0.79635,0.94491,0.97444,0.97959,0.88073,0.48863,0.29807,0.82658,0.000184055,0.000184055,0.000184055
