epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.33407,0.81115,0.54923,0.93755,0.92687,0.92549,0.95729,0.80276,0.65299,0.43893,0.86643,0.000462724,0.000462724,0.000462724
2,18.474,0.63176,0.39868,0.87204,0.92792,0.94696,0.96076,0.82639,0.60434,0.40908,0.85415,0.00090187,0.00090187,0.00090187
3,27.4111,0.62925,0.395,0.87823,0.94965,0.95538,0.97148,0.8276,0.60718,0.3949,0.85138,0.00130329,0.00130329,0.00130329
4,36.2538,0.61671,0.39479,0.86485,0.92733,0.95123,0.96293,0.82958,0.58915,0.41122,0.85134,0.00125923,0.00125923,0.00125923
5,44.9854,0.61311,0.40505,0.86872,0.93232,0.96872,0.95544,0.82411,0.58784,0.38177,0.84555,0.00120265,0.00120265,0.00120265
6,53.6549,0.59996,0.38521,0.86827,0.93333,0.96571,0.96157,0.82431,0.60029,0.40737,0.85938,0.00114606,0.00114606,0.00114606
7,62.2108,0.58829,0.37464,0.86585,0.94569,0.95647,0.96442,0.83798,0.57762,0.39656,0.84176,0.00108947,0.00108947,0.00108947
8,71.1107,0.5836,0.37354,0.85461,0.94091,0.96588,0.97373,0.8545,0.55567,0.35591,0.83884,0.00103288,0.00103288,0.00103288
9,79.9246,0.57778,0.37267,0.86758,0.94767,0.95667,0.97556,0.85034,0.55778,0.36176,0.84271,0.000976293,0.000976293,0.000976293
10,88.4682,0.55586,0.35605,0.8485,0.94283,0.96636,0.97717,0.86149,0.54387,0.35682,0.83837,0.000919704,0.000919704,0.000919704
11,96.768,0.54991,0.35015,0.85227,0.93275,0.97043,0.97883,0.86478,0.55798,0.36497,0.84253,0.000863116,0.000863116,0.000863116
12,104.537,0.56532,0.35351,0.85269,0.92672,0.97177,0.9737,0.86229,0.53558,0.35397,0.83586,0.000806528,0.000806528,0.000806528
13,112.443,0.54625,0.34886,0.85302,0.92403,0.96974,0.96705,0.84233,0.57942,0.36733,0.84081,0.000749939,0.000749939,0.000749939
14,121.149,0.54904,0.34926,0.85434,0.94989,0.96153,0.97231,0.86433,0.52664,0.34281,0.83334,0.000693351,0.000693351,0.000693351
15,129.801,0.54089,0.33781,0.85815,0.92395,0.99038,0.97788,0.8636,0.52882,0.32797,0.836,0.000636762,0.000636762,0.000636762
16,151.501,0.52776,0.32435,0.82745,0.94404,0.9506,0.97991,0.85954,0.54809,0.33537,0.83745,0.000580174,0.000580174,0.000580174
17,159.916,0.5119,0.31597,0.8143,0.9551,0.9401,0.9821,0.8608,0.54551,0.33521,0.84073,0.000523586,0.000523586,0.000523586
18,168.559,0.50598,0.30276,0.81983,0.94426,0.96075,0.9724,0.86317,0.53673,0.34727,0.83519,0.000466997,0.000466997,0.000466997
19,177.018,0.50017,0.29747,0.82034,0.95384,0.96222,0.9688,0.85368,0.54345,0.33632,0.83707,0.000410409,0.000410409,0.000410409
20,185.527,0.48469,0.28609,0.80962,0.94962,0.96742,0.97334,0.86229,0.5296,0.32513,0.83712,0.00035382,0.00035382,0.00035382
21,193.908,0.48705,0.28956,0.8193,0.96327,0.95768,0.97182,0.86011,0.527,0.32376,0.83623,0.000297232,0.000297232,0.000297232
