epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.1013,1.0014,1.04671,0.9989,0.42297,0.62274,0.55374,0.37833,1.35165,3.23273,1.23104,0.000462724,0.000462724,0.000462724
2,21.8093,0.75162,0.55062,0.9026,0.90958,0.93834,0.96575,0.81057,0.67399,0.52588,0.86953,0.00090187,0.00090187,0.00090187
3,31.7118,0.72535,0.52428,0.90361,0.93265,0.90838,0.95957,0.78298,0.69755,0.55268,0.87568,0.00130329,0.00130329,0.00130329
4,42.2604,0.69174,0.51127,0.88525,0.91538,0.94598,0.95888,0.80569,0.63539,0.49483,0.85706,0.00125923,0.00125923,0.00125923
5,52.8697,0.67763,0.50269,0.88892,0.89844,0.92984,0.97347,0.82196,0.61761,0.44101,0.85023,0.00120265,0.00120265,0.00120265
6,63.8069,0.66086,0.47729,0.88177,0.94443,0.96153,0.9684,0.82162,0.61128,0.43071,0.84502,0.00114606,0.00114606,0.00114606
7,74.6656,0.64315,0.45926,0.88133,0.94071,0.96973,0.96898,0.82279,0.62332,0.43011,0.85984,0.00108947,0.00108947,0.00108947
8,85.5676,0.63225,0.44785,0.87148,0.94036,0.96299,0.97259,0.82879,0.57445,0.40141,0.84065,0.00103288,0.00103288,0.00103288
9,96.8024,0.62957,0.45183,0.88541,0.94089,0.95439,0.97028,0.83126,0.59163,0.39674,0.84104,0.000976293,0.000976293,0.000976293
10,108.61,0.60757,0.42651,0.85997,0.94518,0.9588,0.97595,0.84842,0.58909,0.38651,0.84256,0.000919704,0.000919704,0.000919704
11,121.196,0.60154,0.40578,0.86685,0.93771,0.98022,0.98002,0.84342,0.59589,0.3828,0.84233,0.000863116,0.000863116,0.000863116
12,132.976,0.61064,0.41869,0.86689,0.94561,0.97813,0.9766,0.84073,0.56265,0.37342,0.83422,0.000806528,0.000806528,0.000806528
13,145.02,0.58296,0.39471,0.86888,0.94739,0.98145,0.97641,0.84854,0.56877,0.36342,0.83768,0.000749939,0.000749939,0.000749939
14,157.11,0.57252,0.39846,0.863,0.94335,0.97247,0.98089,0.86557,0.53533,0.35757,0.8327,0.000693351,0.000693351,0.000693351
15,169.268,0.56185,0.38275,0.86392,0.95208,0.97357,0.9783,0.86598,0.53914,0.34989,0.8302,0.000636762,0.000636762,0.000636762
16,196.73,0.54691,0.3598,0.83098,0.95556,0.96955,0.98131,0.8531,0.54378,0.36484,0.83255,0.000580174,0.000580174,0.000580174
17,207.962,0.53702,0.35829,0.81765,0.94431,0.9816,0.98255,0.86185,0.53612,0.3391,0.83149,0.000523586,0.000523586,0.000523586
18,219.69,0.52491,0.3394,0.82334,0.95163,0.96973,0.9798,0.86166,0.52263,0.3527,0.82997,0.000466997,0.000466997,0.000466997
19,231.32,0.51049,0.33704,0.82323,0.94873,0.97945,0.97991,0.85386,0.55603,0.34724,0.83213,0.000410409,0.000410409,0.000410409
20,242.915,0.50065,0.32215,0.81095,0.94699,0.98907,0.98315,0.86701,0.5225,0.32936,0.83005,0.00035382,0.00035382,0.00035382
21,254.402,0.49642,0.32121,0.82144,0.95175,0.98891,0.98062,0.87035,0.51191,0.33014,0.82921,0.000297232,0.000297232,0.000297232
22,266.028,0.48494,0.31365,0.81518,0.94677,0.98907,0.98012,0.86896,0.51989,0.33516,0.83104,0.000240644,0.000240644,0.000240644
23,277.229,0.48075,0.30695,0.81517,0.94707,0.98783,0.97809,0.86485,0.50096,0.31937,0.82953,0.000184055,0.000184055,0.000184055
24,288.403,0.46945,0.304,0.81774,0.94595,0.98576,0.98086,0.87355,0.49951,0.32063,0.82633,0.000127467,0.000127467,0.000127467
25,299.839,0.46272,0.2904,0.80881,0.94595,0.98292,0.98248,0.87485,0.4951,0.31188,0.82697,7.08784e-05,7.08784e-05,7.08784e-05
