epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.2615,0.76233,0.50722,0.92576,0.83546,0.73952,0.82503,0.61695,0.99301,0.83773,1.01251,0.000462724,0.000462724,0.000462724
2,20.1294,0.61852,0.37209,0.87303,0.9577,0.93995,0.96521,0.80258,0.68649,0.37544,0.87899,0.000920464,0.000920464,0.000920464
3,29.6478,0.61042,0.37189,0.87238,0.94609,0.95755,0.97672,0.82938,0.60403,0.35322,0.86632,0.00135934,0.00135934,0.00135934
4,39.1301,0.60074,0.36403,0.86077,0.94486,0.96502,0.97102,0.82237,0.58667,0.35467,0.86087,0.00134412,0.00134412,0.00134412
5,48.5145,0.59061,0.36737,0.86225,0.94202,0.96978,0.96637,0.83551,0.56846,0.35677,0.85146,0.00131582,0.00131582,0.00131582
6,57.9442,0.59337,0.36148,0.86647,0.93956,0.94142,0.96777,0.8355,0.58911,0.36123,0.85051,0.00128753,0.00128753,0.00128753
7,67.4724,0.56372,0.3515,0.85583,0.94041,0.9424,0.96944,0.83794,0.57577,0.35358,0.84822,0.00125923,0.00125923,0.00125923
8,77.0707,0.56106,0.34476,0.85163,0.94469,0.96782,0.96272,0.83007,0.57679,0.34777,0.84933,0.00123094,0.00123094,0.00123094
9,86.4786,0.55655,0.3503,0.86276,0.93006,0.97583,0.96686,0.8398,0.56587,0.33595,0.84422,0.00120265,0.00120265,0.00120265
10,95.9213,0.54324,0.33448,0.84403,0.92609,0.96794,0.97532,0.84313,0.54813,0.3592,0.8413,0.00117435,0.00117435,0.00117435
11,105.629,0.54601,0.33351,0.85087,0.93122,0.97348,0.96696,0.83838,0.56293,0.34362,0.84709,0.00114606,0.00114606,0.00114606
12,114.975,0.56075,0.33785,0.84924,0.94574,0.95112,0.97487,0.84825,0.55318,0.33905,0.83978,0.00111776,0.00111776,0.00111776
13,124.507,0.54516,0.3395,0.8545,0.93614,0.96914,0.97352,0.84267,0.58208,0.33531,0.843,0.00108947,0.00108947,0.00108947
14,134.079,0.53976,0.33986,0.85096,0.93734,0.96636,0.97531,0.83927,0.57395,0.33789,0.84589,0.00106118,0.00106118,0.00106118
15,143.373,0.54479,0.32742,0.85653,0.92363,0.9711,0.97284,0.85232,0.5727,0.34398,0.84284,0.00103288,0.00103288,0.00103288
16,152.88,0.53686,0.32716,0.8466,0.9366,0.97905,0.97262,0.84742,0.55159,0.32807,0.83451,0.00100459,0.00100459,0.00100459
17,162.227,0.53148,0.32206,0.85022,0.94122,0.98085,0.97755,0.86061,0.5252,0.3119,0.83392,0.000976293,0.000976293,0.000976293
18,171.703,0.52179,0.31747,0.84926,0.93128,0.98198,0.97543,0.85121,0.53945,0.3196,0.83549,0.000947999,0.000947999,0.000947999
19,181.182,0.5357,0.32909,0.85415,0.94166,0.97372,0.97213,0.85994,0.53071,0.32108,0.83473,0.000919704,0.000919704,0.000919704
20,190.619,0.52646,0.31614,0.85035,0.93637,0.98426,0.97634,0.85426,0.5397,0.31997,0.83561,0.00089141,0.00089141,0.00089141
21,200.1,0.52474,0.32057,0.8466,0.93498,0.98759,0.97415,0.85058,0.56127,0.31792,0.83927,0.000863116,0.000863116,0.000863116
22,209.512,0.51278,0.31283,0.85211,0.93821,0.98503,0.97393,0.85635,0.53559,0.31199,0.83128,0.000834822,0.000834822,0.000834822
23,219.014,0.52348,0.31808,0.84704,0.93385,0.98358,0.97356,0.86393,0.51319,0.30683,0.82738,0.000806528,0.000806528,0.000806528
24,228.626,0.52007,0.3178,0.85082,0.93261,0.97713,0.97717,0.86064,0.51977,0.30972,0.83228,0.000778233,0.000778233,0.000778233
25,237.954,0.51435,0.30783,0.85063,0.93671,0.9737,0.97203,0.86018,0.5087,0.3241,0.82894,0.000749939,0.000749939,0.000749939
26,247.374,0.51475,0.3076,0.84886,0.93471,0.97778,0.96657,0.85387,0.50918,0.31389,0.82875,0.000721645,0.000721645,0.000721645
27,256.726,0.50977,0.30542,0.85449,0.94115,0.96435,0.97023,0.85983,0.50662,0.32479,0.82977,0.000693351,0.000693351,0.000693351
28,266.058,0.51757,0.30443,0.84639,0.93586,0.97392,0.96695,0.85069,0.52713,0.31106,0.83646,0.000665057,0.000665057,0.000665057
29,275.558,0.50168,0.30009,0.84607,0.94172,0.97379,0.97274,0.86511,0.51992,0.30791,0.83255,0.000636762,0.000636762,0.000636762
30,285.159,0.50462,0.29815,0.83995,0.9382,0.97415,0.97053,0.86065,0.51645,0.3194,0.83272,0.000608468,0.000608468,0.000608468
31,294.565,0.50503,0.30062,0.84716,0.94559,0.97558,0.96942,0.86258,0.51677,0.3128,0.82889,0.000580174,0.000580174,0.000580174
32,303.959,0.49972,0.30236,0.8469,0.93543,0.97433,0.97179,0.86003,0.5166,0.30429,0.83245,0.00055188,0.00055188,0.00055188
33,313.331,0.4932,0.29922,0.84839,0.93434,0.97207,0.96376,0.86122,0.52016,0.3168,0.83093,0.000523586,0.000523586,0.000523586
34,322.726,0.4858,0.29332,0.84168,0.93308,0.96846,0.96873,0.86238,0.5003,0.30035,0.82951,0.000495291,0.000495291,0.000495291
35,332.217,0.49404,0.28824,0.8415,0.93523,0.96926,0.96743,0.86549,0.51228,0.30982,0.83292,0.000466997,0.000466997,0.000466997
36,341.653,0.47342,0.28545,0.84587,0.93783,0.96573,0.96708,0.85988,0.50908,0.30548,0.82799,0.000438703,0.000438703,0.000438703
37,351.074,0.48146,0.28403,0.83656,0.93602,0.97289,0.96847,0.86286,0.50308,0.31214,0.82666,0.000410409,0.000410409,0.000410409
38,360.726,0.48607,0.28398,0.84637,0.93462,0.96299,0.975,0.87329,0.49219,0.29951,0.82753,0.000382115,0.000382115,0.000382115
39,370.436,0.47291,0.28128,0.83919,0.9412,0.95686,0.97614,0.86954,0.49949,0.31351,0.82499,0.00035382,0.00035382,0.00035382
40,379.786,0.47943,0.27937,0.83697,0.94008,0.9556,0.9702,0.86659,0.50293,0.29958,0.82535,0.000325526,0.000325526,0.000325526
41,402.58,0.46849,0.26861,0.80817,0.92626,0.9679,0.96724,0.86184,0.50823,0.31197,0.82543,0.000297232,0.000297232,0.000297232
42,411.734,0.45446,0.25239,0.8036,0.93688,0.95543,0.97371,0.86184,0.49798,0.30434,0.82559,0.000268938,0.000268938,0.000268938
