epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,250.725,0.51134,0.30919,0.84521,0.9405,0.97839,0.97174,0.86042,0.53595,0.31392,0.83409,0.000665057,0.000665057,0.000665057
29,260.488,0.50718,0.30414,0.84491,0.93822,0.97784,0.97301,0.85376,0.54536,0.31812,0.83253,0.000636762,0.000636762,0.000636762
30,269.732,0.50643,0.30416,0.83999,0.94338,0.98003,0.97241,0.86433,0.53239,0.3195,0.83287,0.000608468,0.000608468,0.000608468
31,279.323,0.50777,0.30446,0.8463,0.92547,0.98492,0.97173,0.8568,0.53628,0.32223,0.83553,0.000580174,0.000580174,0.000580174
32,288.754,0.49301,0.29756,0.84394,0.93231,0.98181,0.97288,0.85865,0.52874,0.31702,0.83086,0.00055188,0.00055188,0.00055188
33,298.083,0.49902,0.3005,0.847,0.93404,0.98164,0.97106,0.86165,0.52143,0.31494,0.82928,0.000523586,0.000523586,0.000523586
34,307.346,0.49886,0.29979,0.84394,0.93297,0.98303,0.97246,0.86392,0.5322,0.31417,0.83355,0.000495291,0.000495291,0.000495291
35,316.609,0.50627,0.29416,0.8448,0.94701,0.96299,0.97117,0.85849,0.54909,0.32259,0.83726,0.000466997,0.000466997,0.000466997
36,325.984,0.48378,0.28964,0.8457,0.94035,0.96989,0.97342,0.8625,0.52837,0.31621,0.83269,0.000438703,0.000438703,0.000438703
37,335.121,0.49335,0.29079,0.83821,0.93262,0.9804,0.9744,0.86283,0.53065,0.32325,0.8317,0.000410409,0.000410409,0.000410409
38,344.418,0.49574,0.29202,0.84946,0.92714,0.98344,0.97618,0.86398,0.51991,0.31382,0.8298,0.000382115,0.000382115,0.000382115
39,354.082,0.4863,0.28584,0.84116,0.93297,0.98166,0.97717,0.87105,0.51382,0.31118,0.82891,0.00035382,0.00035382,0.00035382
40,363.746,0.49131,0.28518,0.83795,0.93401,0.98741,0.97429,0.86677,0.52384,0.30557,0.83001,0.000325526,0.000325526,0.000325526
41,387.661,0.49298,0.2858,0.81807,0.93828,0.96505,0.96941,0.85472,0.54537,0.31986,0.83662,0.000297232,0.000297232,0.000297232
42,396.724,0.48021,0.27358,0.8076,0.93192,0.96635,0.97395,0.86032,0.54346,0.31964,0.83495,0.000268938,0.000268938,0.000268938
43,405.767,0.46217,0.26991,0.80614,0.93961,0.95606,0.97366,0.85679,0.53175,0.32703,0.83089,0.000240644,0.000240644,0.000240644
44,415.281,0.46947,0.26529,0.81114,0.93188,0.96699,0.97258,0.85592,0.52907,0.32223,0.83264,0.000212349,0.000212349,0.000212349
45,424.659,0.46061,0.25606,0.80783,0.9461,0.96748,0.96933,0.86085,0.52325,0.31453,0.8311,0.000184055,0.000184055,0.000184055
46,434.039,0.45143,0.25574,0.80652,0.94166,0.96255,0.97069,0.86307,0.52392,0.3141,0.82982,0.000155761,0.000155761,0.000155761
47,442.533,0.457,0.25655,0.80074,0.9438,0.95951,0.97172,0.86406,0.52497,0.30964,0.82962,0.000127467,0.000127467,0.000127467
48,451.216,0.44428,0.24799,0.81228,0.94229,0.96218,0.97113,0.86776,0.51921,0.30491,0.83013,9.91726e-05,9.91726e-05,9.91726e-05
49,459.719,0.44011,0.24959,0.80207,0.93361,0.97693,0.97265,0.86783,0.51198,0.30464,0.82871,7.08784e-05,7.08784e-05,7.08784e-05
