epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,26.2993,0.91934,0.69871,0.96275,0.94086,0.89318,0.937,0.73211,0.82148,0.51125,0.92567,0.000462724,0.000462724,0.000462724
2,38.2167,0.72175,0.46186,0.89468,0.9438,0.9246,0.95985,0.75871,0.77947,0.45471,0.9085,0.00084609,0.00084609,0.00084609
3,50.0238,0.73685,0.45476,0.87692,0.9344,0.92994,0.95001,0.74985,0.77309,0.46995,0.89939,0.00113514,0.00113514,0.00113514
4,61.3533,0.72533,0.45288,0.88267,0.92235,0.90728,0.9418,0.74195,0.76018,0.4719,0.89725,0.00100459,0.00100459,0.00100459
5,69.9785,0.6907,0.43278,0.8647,0.9171,0.93818,0.94564,0.76937,0.69867,0.451,0.88819,0.000863116,0.000863116,0.000863116
6,78.8759,0.66917,0.42814,0.85992,0.93494,0.94651,0.96296,0.78989,0.68657,0.42301,0.88204,0.000721645,0.000721645,0.000721645
7,87.8453,0.65284,0.41234,0.86821,0.93179,0.95502,0.96176,0.79689,0.66588,0.42327,0.87197,0.000580174,0.000580174,0.000580174
8,96.8625,0.64787,0.41567,0.85943,0.95037,0.93586,0.96179,0.80916,0.65559,0.40279,0.86803,0.000438703,0.000438703,0.000438703
9,105.752,0.6314,0.38963,0.84917,0.94203,0.93967,0.96535,0.81538,0.63887,0.3934,0.86879,0.000297232,0.000297232,0.000297232
10,114.637,0.63398,0.38539,0.85876,0.93662,0.94796,0.96735,0.81899,0.62158,0.37868,0.86594,0.000155761,0.000155761,0.000155761
