epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.3802,2.10885,3.03225,1.65547,0,0,0,0,4.72076,4.10213,2.89866,0.000462724,0.000462724,0.000462724
2,21.492,1.13431,1.02255,1.02947,0.61645,0.42717,0.51381,0.31525,1.37924,2.73649,1.16235,0.00090187,0.00090187,0.00090187
3,31.6731,0.99446,0.77077,0.98398,0.88597,0.82398,0.91842,0.66751,1.00993,0.80909,0.96919,0.00130329,0.00130329,0.00130329
4,41.5265,0.90436,0.67565,0.94366,0.86726,0.74342,0.86131,0.6601,0.87617,0.8031,0.93187,0.00125923,0.00125923,0.00125923
5,51.4019,0.85024,0.66292,0.93453,0.92088,0.9367,0.94498,0.74337,0.77721,0.60319,0.89515,0.00120265,0.00120265,0.00120265
6,61.23,0.84431,0.63711,0.92987,0.94237,0.91543,0.9557,0.75321,0.78026,0.56151,0.89193,0.00114606,0.00114606,0.00114606
7,71.2254,0.78917,0.59853,0.91763,0.92209,0.94533,0.95401,0.75279,0.76189,0.52253,0.88733,0.00108947,0.00108947,0.00108947
8,81.1178,0.78783,0.55331,0.90303,0.9207,0.93733,0.94779,0.7758,0.70887,0.49416,0.87681,0.00103288,0.00103288,0.00103288
9,90.9966,0.75112,0.55086,0.91532,0.92224,0.94452,0.96024,0.78459,0.67799,0.47611,0.87384,0.000976293,0.000976293,0.000976293
10,100.947,0.712,0.50813,0.88474,0.93763,0.94268,0.95311,0.78768,0.67024,0.44521,0.86582,0.000919704,0.000919704,0.000919704
11,110.986,0.70202,0.49498,0.89168,0.94737,0.96974,0.95918,0.80166,0.65095,0.42498,0.86042,0.000863116,0.000863116,0.000863116
12,121.004,0.70641,0.49922,0.88992,0.94352,0.95123,0.96984,0.80978,0.6485,0.42993,0.86391,0.000806528,0.000806528,0.000806528
13,130.97,0.68095,0.48382,0.89089,0.93766,0.93882,0.96389,0.79671,0.65053,0.45136,0.86048,0.000749939,0.000749939,0.000749939
14,140.719,0.67587,0.48258,0.88472,0.92913,0.95271,0.96474,0.81407,0.62133,0.43336,0.86019,0.000693351,0.000693351,0.000693351
15,150.602,0.6645,0.46007,0.88496,0.94981,0.94179,0.96432,0.81832,0.60355,0.39591,0.85316,0.000636762,0.000636762,0.000636762
16,174.205,0.64318,0.44024,0.85365,0.93626,0.95757,0.97274,0.80536,0.61877,0.40683,0.85161,0.000580174,0.000580174,0.000580174
17,183.765,0.62443,0.42934,0.84014,0.94318,0.95221,0.97638,0.82104,0.60758,0.39625,0.85307,0.000523586,0.000523586,0.000523586
18,193.511,0.61357,0.40399,0.84426,0.93604,0.96804,0.97126,0.8232,0.59725,0.39205,0.84899,0.000466997,0.000466997,0.000466997
19,203.242,0.60484,0.40303,0.84689,0.92484,0.96799,0.9676,0.82149,0.63366,0.40031,0.85351,0.000410409,0.000410409,0.000410409
20,212.998,0.58466,0.38336,0.83153,0.93411,0.96156,0.96839,0.82308,0.5881,0.3756,0.84804,0.00035382,0.00035382,0.00035382
21,222.578,0.5756,0.37377,0.84099,0.93486,0.95928,0.96636,0.83772,0.56299,0.36674,0.84095,0.000297232,0.000297232,0.000297232
22,232.368,0.56785,0.36522,0.83314,0.91672,0.96652,0.96712,0.83146,0.56085,0.36938,0.84013,0.000240644,0.000240644,0.000240644
23,241.935,0.55773,0.36311,0.83384,0.93435,0.96889,0.97066,0.84337,0.55405,0.35107,0.83754,0.000184055,0.000184055,0.000184055
24,251.701,0.54119,0.34846,0.83178,0.93343,0.97394,0.97111,0.84695,0.54445,0.34581,0.83857,0.000127467,0.000127467,0.000127467
25,261.428,0.53727,0.33797,0.82458,0.9292,0.97394,0.9708,0.84521,0.5406,0.34691,0.8375,7.08784e-05,7.08784e-05,7.08784e-05
