epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.737,1.43238,1.77308,1.19472,0.00015,0.00844,8e-05,1e-05,3.72062,4.9017,2.13762,0.000462724,0.000462724,0.000462724
2,22.0577,0.88809,0.69501,0.94374,0.83802,0.85304,0.91681,0.72207,0.79582,0.79907,0.90925,0.00090187,0.00090187,0.00090187
3,32.1801,0.83711,0.60732,0.93719,0.94559,0.95333,0.96016,0.76864,0.73285,0.50772,0.87961,0.00130329,0.00130329,0.00130329
4,42.3261,0.79842,0.57726,0.91367,0.92864,0.92436,0.96115,0.77961,0.724,0.5088,0.88219,0.00125923,0.00125923,0.00125923
5,52.427,0.73138,0.55106,0.90386,0.95274,0.95379,0.96329,0.78627,0.68948,0.47368,0.86726,0.00120265,0.00120265,0.00120265
6,62.4681,0.72399,0.53603,0.90327,0.93079,0.94131,0.96319,0.79307,0.67601,0.47342,0.86299,0.00114606,0.00114606,0.00114606
7,72.6582,0.69267,0.50111,0.89601,0.9417,0.9449,0.96942,0.80282,0.67667,0.46284,0.86701,0.00108947,0.00108947,0.00108947
8,82.7544,0.67908,0.49265,0.88313,0.95131,0.96269,0.96503,0.81226,0.61855,0.42425,0.84828,0.00103288,0.00103288,0.00103288
9,92.8812,0.66359,0.47448,0.89314,0.9341,0.9633,0.96563,0.81824,0.61124,0.42551,0.84651,0.000976293,0.000976293,0.000976293
10,103.11,0.64279,0.46509,0.86966,0.95341,0.95397,0.97626,0.83143,0.58274,0.39607,0.84135,0.000919704,0.000919704,0.000919704
11,113.178,0.63448,0.44134,0.87435,0.92762,0.95592,0.96791,0.82656,0.59409,0.39269,0.84447,0.000863116,0.000863116,0.000863116
12,123.138,0.63684,0.44895,0.87753,0.94049,0.95647,0.9753,0.82786,0.59847,0.39073,0.84837,0.000806528,0.000806528,0.000806528
13,133.117,0.61819,0.43425,0.87734,0.95403,0.96125,0.97013,0.84176,0.56241,0.38242,0.83927,0.000749939,0.000749939,0.000749939
14,143.309,0.62011,0.43502,0.87124,0.94377,0.9606,0.977,0.84394,0.55852,0.36717,0.83931,0.000693351,0.000693351,0.000693351
15,153.549,0.61002,0.42246,0.87564,0.9371,0.96364,0.97186,0.83413,0.55654,0.37826,0.83945,0.000636762,0.000636762,0.000636762
16,177.215,0.57988,0.40379,0.84075,0.9474,0.96014,0.97719,0.83377,0.56089,0.3811,0.83952,0.000580174,0.000580174,0.000580174
17,187.227,0.56929,0.38491,0.82907,0.94901,0.96426,0.97704,0.84092,0.56972,0.37355,0.84095,0.000523586,0.000523586,0.000523586
18,196.998,0.56672,0.37352,0.83535,0.9579,0.95716,0.97585,0.84079,0.56216,0.37001,0.84382,0.000466997,0.000466997,0.000466997
19,206.769,0.55998,0.36372,0.83426,0.94874,0.96131,0.9793,0.82875,0.59301,0.36556,0.84224,0.000410409,0.000410409,0.000410409
20,216.654,0.53897,0.35248,0.8216,0.94465,0.97148,0.98079,0.86461,0.53416,0.34013,0.83524,0.00035382,0.00035382,0.00035382
21,226.466,0.52484,0.34581,0.82929,0.95226,0.97255,0.97935,0.85231,0.53665,0.34354,0.8362,0.000297232,0.000297232,0.000297232
22,236.309,0.51143,0.33308,0.82064,0.94619,0.97138,0.97498,0.85412,0.53241,0.339,0.8325,0.000240644,0.000240644,0.000240644
23,246.335,0.50612,0.32998,0.8223,0.93894,0.97326,0.97708,0.85495,0.51373,0.32733,0.82985,0.000184055,0.000184055,0.000184055
24,256.233,0.49564,0.31675,0.82435,0.93724,0.97128,0.97813,0.86152,0.51225,0.3283,0.82796,0.000127467,0.000127467,0.000127467
25,266.21,0.49255,0.31379,0.81661,0.93902,0.97328,0.97867,0.86227,0.50563,0.32299,0.8278,7.08784e-05,7.08784e-05,7.08784e-05
