epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.68677,0.85622,0.69038,0.94681,0.93105,0.8945,0.93679,0.73324,0.8192,0.51108,0.91021,0.000462724,0.000462724,0.000462724
2,18.9101,0.68335,0.44709,0.88415,0.95485,0.9115,0.96253,0.79664,0.66449,0.43075,0.86447,0.00090187,0.00090187,0.00090187
3,27.8725,0.67506,0.42601,0.88441,0.93552,0.96424,0.96966,0.809,0.64069,0.39062,0.86092,0.00130329,0.00130329,0.00130329
4,37.0186,0.67016,0.43158,0.87437,0.93569,0.95643,0.96327,0.81602,0.62423,0.4057,0.85381,0.00125923,0.00125923,0.00125923
5,46.0017,0.6685,0.43494,0.8796,0.9272,0.96901,0.96605,0.82297,0.61517,0.39641,0.85393,0.00120265,0.00120265,0.00120265
6,55.021,0.65432,0.41211,0.87534,0.9446,0.9588,0.96539,0.82199,0.61826,0.39376,0.85012,0.00114606,0.00114606,0.00114606
7,63.8553,0.61525,0.39657,0.87056,0.93764,0.97941,0.97609,0.8216,0.60849,0.37146,0.84813,0.00108947,0.00108947,0.00108947
8,72.707,0.62388,0.39534,0.86321,0.94574,0.96426,0.9716,0.83245,0.60489,0.37056,0.84698,0.00103288,0.00103288,0.00103288
9,81.625,0.62014,0.39691,0.87793,0.93575,0.96699,0.97407,0.82845,0.60783,0.36081,0.84665,0.000976293,0.000976293,0.000976293
10,90.3895,0.59577,0.37586,0.85095,0.94635,0.95943,0.97686,0.83455,0.59046,0.35353,0.84349,0.000919704,0.000919704,0.000919704
11,99.3826,0.5823,0.36562,0.85737,0.94285,0.9567,0.96894,0.83245,0.60308,0.36662,0.8432,0.000863116,0.000863116,0.000863116
12,108.169,0.60157,0.37483,0.85871,0.94204,0.96943,0.97192,0.83262,0.5812,0.35024,0.84354,0.000806528,0.000806528,0.000806528
13,116.858,0.59049,0.36829,0.86227,0.95158,0.9659,0.97745,0.83805,0.58965,0.34153,0.84115,0.000749939,0.000749939,0.000749939
14,125.779,0.58313,0.36622,0.8608,0.94587,0.9678,0.97208,0.8361,0.57394,0.34873,0.84336,0.000693351,0.000693351,0.000693351
15,134.678,0.58253,0.35591,0.86549,0.93499,0.96578,0.97143,0.83275,0.57692,0.34941,0.84165,0.000636762,0.000636762,0.000636762
16,156.628,0.57428,0.34795,0.83616,0.93934,0.97318,0.97122,0.8331,0.57733,0.35734,0.84017,0.000580174,0.000580174,0.000580174
17,165.397,0.55109,0.33216,0.82088,0.95013,0.9624,0.97472,0.82861,0.59953,0.3532,0.85305,0.000523586,0.000523586,0.000523586
18,174.144,0.54854,0.32298,0.8269,0.94954,0.95943,0.97516,0.84311,0.58351,0.35277,0.84682,0.000466997,0.000466997,0.000466997
19,182.943,0.53746,0.31475,0.82587,0.94225,0.96546,0.9751,0.84173,0.58342,0.34458,0.84295,0.000410409,0.000410409,0.000410409
20,191.855,0.52095,0.3095,0.8143,0.94906,0.96216,0.97525,0.85221,0.55902,0.33657,0.84201,0.00035382,0.00035382,0.00035382
21,200.854,0.51948,0.31709,0.8256,0.95101,0.9626,0.97379,0.84937,0.5677,0.32842,0.84632,0.000297232,0.000297232,0.000297232
22,209.662,0.52553,0.30261,0.82312,0.94819,0.96699,0.97378,0.84949,0.55836,0.32613,0.83955,0.000240644,0.000240644,0.000240644
23,218.515,0.51575,0.30365,0.82417,0.94714,0.96699,0.97125,0.85016,0.55998,0.32545,0.84044,0.000184055,0.000184055,0.000184055
24,227.384,0.50254,0.29638,0.82128,0.94888,0.96813,0.9694,0.84623,0.55769,0.32677,0.83803,0.000127467,0.000127467,0.000127467
25,236.242,0.50856,0.29836,0.82023,0.94965,0.96699,0.96969,0.84873,0.55651,0.319,0.83764,7.08784e-05,7.08784e-05,7.08784e-05
