epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,26.4191,0.58403,0.39032,0.83599,0.93695,0.93814,0.96055,0.81156,0.63972,0.4399,0.86157,0.000462724,0.000462724,0.000462724
2,38.2533,0.54799,0.36534,0.8377,0.94883,0.95191,0.96954,0.82461,0.59956,0.40035,0.85157,0.00084609,0.00084609,0.00084609
3,49.5957,0.5813,0.39479,0.82807,0.94675,0.9501,0.96333,0.81504,0.62967,0.42925,0.85845,0.00113514,0.00113514,0.00113514
4,58.345,0.55911,0.38162,0.83758,0.932,0.96521,0.96527,0.82639,0.60127,0.44357,0.8495,0.00100459,0.00100459,0.00100459
5,68.5511,0.55285,0.37601,0.82511,0.93191,0.96442,0.96784,0.82544,0.57841,0.40957,0.84843,0.000863116,0.000863116,0.000863116
6,78.6594,0.55948,0.3733,0.82912,0.93595,0.97015,0.97222,0.83813,0.58435,0.39041,0.85418,0.000721645,0.000721645,0.000721645
7,89.0924,0.54377,0.35557,0.83644,0.94153,0.96489,0.9728,0.84501,0.55406,0.37332,0.84196,0.000580174,0.000580174,0.000580174
8,99.1604,0.52571,0.33637,0.82868,0.94288,0.96216,0.97484,0.84888,0.54659,0.35737,0.83982,0.000438703,0.000438703,0.000438703
9,108.973,0.50641,0.32194,0.81544,0.93524,0.97936,0.9784,0.8555,0.53959,0.34421,0.83463,0.000297232,0.000297232,0.000297232
10,118.878,0.50354,0.31797,0.8254,0.9405,0.97208,0.97914,0.85857,0.52461,0.33343,0.83636,0.000155761,0.000155761,0.000155761
