epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.0864,0.64953,0.42997,0.88727,0.91641,0.95526,0.96931,0.82482,0.63579,0.42667,0.86553,0.000462724,0.000462724,0.000462724
2,19.752,0.55594,0.34519,0.85399,0.94296,0.95594,0.96795,0.84258,0.56215,0.36619,0.84434,0.00090187,0.00090187,0.00090187
3,29.2675,0.54235,0.3459,0.85472,0.9529,0.96402,0.97786,0.84687,0.56413,0.35,0.84116,0.00130329,0.00130329,0.00130329
4,38.8036,0.548,0.35152,0.84703,0.95261,0.96657,0.96931,0.8442,0.56025,0.36401,0.84509,0.00125923,0.00125923,0.00125923
5,48.073,0.53741,0.35089,0.84962,0.94356,0.97258,0.9691,0.85428,0.56077,0.35452,0.84478,0.00120265,0.00120265,0.00120265
6,57.4382,0.54058,0.35167,0.85197,0.945,0.95941,0.97242,0.84871,0.55877,0.37017,0.84092,0.00114606,0.00114606,0.00114606
7,66.7722,0.52491,0.34295,0.84887,0.95275,0.95457,0.97193,0.8438,0.57216,0.36007,0.84576,0.00108947,0.00108947,0.00108947
8,76.1517,0.52822,0.33621,0.8445,0.95001,0.96622,0.98335,0.85498,0.56345,0.34555,0.8438,0.00103288,0.00103288,0.00103288
9,85.6217,0.52787,0.34506,0.85865,0.94415,0.95592,0.96336,0.84853,0.54971,0.36877,0.84172,0.000976293,0.000976293,0.000976293
10,95.0391,0.49878,0.31701,0.83671,0.96566,0.94997,0.97892,0.85786,0.53933,0.33732,0.84,0.000919704,0.000919704,0.000919704
11,104.711,0.50312,0.31731,0.84276,0.93979,0.97729,0.97723,0.844,0.57295,0.35499,0.84896,0.000863116,0.000863116,0.000863116
12,114.13,0.51558,0.31719,0.84139,0.9378,0.9732,0.96678,0.8476,0.54722,0.35452,0.83732,0.000806528,0.000806528,0.000806528
13,123.715,0.50684,0.31825,0.84675,0.94186,0.97255,0.96699,0.8464,0.56102,0.34813,0.83757,0.000749939,0.000749939,0.000749939
14,133.152,0.48718,0.31349,0.84227,0.9483,0.96518,0.97036,0.85545,0.52336,0.33419,0.83446,0.000693351,0.000693351,0.000693351
15,142.74,0.48947,0.30575,0.84747,0.95484,0.95491,0.9728,0.86151,0.51524,0.33555,0.832,0.000636762,0.000636762,0.000636762
16,165.214,0.47814,0.28715,0.81556,0.94848,0.95333,0.97179,0.84977,0.5277,0.33843,0.83465,0.000580174,0.000580174,0.000580174
17,174.497,0.46126,0.28187,0.80245,0.94583,0.9588,0.96576,0.84627,0.5465,0.34029,0.84076,0.000523586,0.000523586,0.000523586
18,183.923,0.45657,0.27911,0.80844,0.93704,0.96973,0.97007,0.85079,0.52539,0.34327,0.8365,0.000466997,0.000466997,0.000466997
19,193.389,0.45832,0.27774,0.81089,0.94877,0.96153,0.96883,0.84696,0.53726,0.33897,0.8362,0.000410409,0.000410409,0.000410409
20,202.875,0.45007,0.27075,0.80185,0.94031,0.96935,0.96871,0.85306,0.51119,0.33458,0.83836,0.00035382,0.00035382,0.00035382
21,212.232,0.44866,0.26811,0.81113,0.95156,0.96087,0.97099,0.85678,0.51805,0.33203,0.83501,0.000297232,0.000297232,0.000297232
22,221.466,0.45341,0.2639,0.80778,0.95338,0.96426,0.97345,0.85871,0.50907,0.32124,0.82889,0.000240644,0.000240644,0.000240644
23,230.699,0.44152,0.26055,0.80718,0.94944,0.9588,0.9712,0.86548,0.50707,0.3207,0.82966,0.000184055,0.000184055,0.000184055
24,240.059,0.43736,0.24872,0.80943,0.93351,0.97334,0.97063,0.86278,0.50926,0.31936,0.83068,0.000127467,0.000127467,0.000127467
25,249.451,0.44216,0.25475,0.80277,0.93115,0.97591,0.96922,0.86449,0.50596,0.32002,0.83121,7.08784e-05,7.08784e-05,7.08784e-05
