epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.0983,0.91838,0.69074,0.97104,0.58446,0.49474,0.57367,0.43838,1.20183,3.59726,1.12929,0.000462724,0.000462724,0.000462724
2,20.0245,0.69071,0.44873,0.88777,0.9299,0.9058,0.95574,0.80332,0.66935,0.48478,0.8651,0.000920464,0.000920464,0.000920464
3,29.6117,0.67937,0.43785,0.89402,0.9414,0.96852,0.96438,0.8052,0.66001,0.41201,0.85968,0.00135934,0.00135934,0.00135934
4,39.0192,0.67691,0.42327,0.87964,0.93594,0.95428,0.96044,0.80753,0.6532,0.42295,0.85697,0.00134412,0.00134412,0.00134412
5,48.4981,0.64959,0.42529,0.87844,0.93644,0.96745,0.97181,0.82982,0.60402,0.39618,0.8495,0.00131582,0.00131582,0.00131582
6,57.9327,0.6355,0.42099,0.87841,0.94677,0.9609,0.9579,0.82316,0.61363,0.39039,0.85307,0.00128753,0.00128753,0.00128753
7,67.2426,0.61678,0.4031,0.87595,0.94696,0.97314,0.9644,0.82726,0.60934,0.37872,0.85607,0.00125923,0.00125923,0.00125923
8,76.5272,0.60823,0.40315,0.86615,0.95069,0.95803,0.96631,0.84084,0.58946,0.38479,0.8459,0.00123094,0.00123094,0.00123094
9,86.1541,0.59668,0.40245,0.87577,0.94414,0.97333,0.96978,0.83928,0.58956,0.3749,0.84642,0.00120265,0.00120265,0.00120265
10,95.6342,0.58682,0.3822,0.85676,0.93918,0.98091,0.98238,0.84791,0.57578,0.3621,0.84325,0.00117435,0.00117435,0.00117435
11,105.042,0.58219,0.37167,0.86143,0.93948,0.97027,0.97439,0.83681,0.57867,0.36762,0.84729,0.00114606,0.00114606,0.00114606
12,114.341,0.59382,0.38855,0.86323,0.94263,0.9636,0.97691,0.84313,0.56869,0.36747,0.84335,0.00111776,0.00111776,0.00111776
13,123.633,0.57888,0.3805,0.86621,0.93762,0.96988,0.97598,0.83917,0.59291,0.36528,0.8433,0.00108947,0.00108947,0.00108947
14,133.107,0.58159,0.37799,0.86423,0.94995,0.95975,0.97601,0.84683,0.55789,0.35563,0.83701,0.00106118,0.00106118,0.00106118
15,142.371,0.58123,0.37566,0.86611,0.92737,0.96051,0.97669,0.85983,0.55311,0.3714,0.83933,0.00103288,0.00103288,0.00103288
16,152.042,0.56618,0.37613,0.85793,0.95683,0.95653,0.97751,0.84941,0.57307,0.36079,0.83916,0.00100459,0.00100459,0.00100459
17,161.289,0.56833,0.3646,0.85801,0.94483,0.97682,0.9772,0.85995,0.5607,0.35299,0.83628,0.000976293,0.000976293,0.000976293
18,170.676,0.55359,0.35761,0.8579,0.94416,0.97246,0.98099,0.86541,0.5454,0.33518,0.83675,0.000947999,0.000947999,0.000947999
19,180.182,0.55277,0.35351,0.85866,0.93793,0.98952,0.97656,0.85265,0.51764,0.33113,0.83198,0.000919704,0.000919704,0.000919704
20,189.509,0.54969,0.35173,0.85615,0.92523,0.97674,0.97072,0.85283,0.53235,0.3398,0.83256,0.00089141,0.00089141,0.00089141
21,198.826,0.55283,0.3597,0.85455,0.94263,0.97829,0.96662,0.85383,0.51636,0.33966,0.8324,0.000863116,0.000863116,0.000863116
22,208.159,0.54563,0.35078,0.8624,0.93969,0.98122,0.97706,0.84679,0.53257,0.33304,0.83452,0.000834822,0.000834822,0.000834822
23,217.409,0.54719,0.35152,0.85538,0.94612,0.96983,0.97711,0.85574,0.55106,0.34061,0.83664,0.000806528,0.000806528,0.000806528
24,226.661,0.55994,0.3598,0.85957,0.93417,0.97583,0.97469,0.86057,0.53257,0.34011,0.83397,0.000778233,0.000778233,0.000778233
25,235.955,0.55589,0.34844,0.85681,0.94423,0.98192,0.97453,0.86567,0.52346,0.33851,0.82986,0.000749939,0.000749939,0.000749939
26,245.324,0.54157,0.33517,0.85485,0.94245,0.98725,0.97752,0.86586,0.50526,0.32375,0.82882,0.000721645,0.000721645,0.000721645
27,254.819,0.53607,0.33555,0.86232,0.93477,0.9757,0.97955,0.87265,0.51454,0.32099,0.83112,0.000693351,0.000693351,0.000693351
28,264.355,0.53427,0.33216,0.85076,0.94033,0.97817,0.97685,0.86713,0.51352,0.32182,0.82985,0.000665057,0.000665057,0.000665057
29,273.738,0.51395,0.32787,0.84973,0.94811,0.96658,0.97457,0.86334,0.51734,0.32905,0.82763,0.000636762,0.000636762,0.000636762
30,282.982,0.52131,0.32735,0.84207,0.94299,0.96942,0.97374,0.8625,0.51326,0.32467,0.82824,0.000608468,0.000608468,0.000608468
31,292.304,0.53046,0.32896,0.855,0.94662,0.98094,0.97186,0.863,0.52976,0.33114,0.8315,0.000580174,0.000580174,0.000580174
32,301.597,0.5177,0.32541,0.84817,0.94932,0.97313,0.97313,0.86479,0.50508,0.31895,0.82762,0.00055188,0.00055188,0.00055188
33,310.965,0.50653,0.32283,0.85204,0.9505,0.97121,0.97164,0.86207,0.50329,0.31614,0.8271,0.000523586,0.000523586,0.000523586
34,320.203,0.49909,0.32075,0.84559,0.94994,0.96509,0.96931,0.86352,0.50297,0.31372,0.82891,0.000495291,0.000495291,0.000495291
35,329.548,0.50643,0.31609,0.84695,0.94045,0.98385,0.97216,0.87334,0.50436,0.31174,0.82965,0.000466997,0.000466997,0.000466997
36,338.791,0.49671,0.31257,0.85228,0.93821,0.981,0.97456,0.87169,0.49559,0.30752,0.8281,0.000438703,0.000438703,0.000438703
