epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,22.3805,0.95653,0.61885,0.96622,0.86679,0.80535,0.85723,0.64222,0.95542,0.62909,0.9657,0.000462724,0.000462724,0.000462724
2,31.3967,0.91157,0.59126,0.95691,0.88544,0.79453,0.87425,0.66745,0.88155,0.61285,0.94078,0.00084609,0.00084609,0.00084609
3,40.2616,0.90499,0.55932,0.94007,0.88058,0.78082,0.84262,0.64402,0.96249,0.68677,0.96633,0.00113514,0.00113514,0.00113514
4,49.0008,0.88657,0.56399,0.94582,0.89208,0.83239,0.89146,0.68301,0.87784,0.58286,0.9367,0.00100459,0.00100459,0.00100459
5,57.7856,0.88712,0.56173,0.9367,0.89271,0.86712,0.89282,0.68675,0.90085,0.53718,0.93831,0.000863116,0.000863116,0.000863116
6,66.7126,0.86974,0.54824,0.92885,0.88562,0.8907,0.90498,0.69971,0.87467,0.52293,0.92998,0.000721645,0.000721645,0.000721645
7,75.837,0.84528,0.52913,0.9348,0.89615,0.85879,0.90517,0.71072,0.82735,0.51661,0.91746,0.000580174,0.000580174,0.000580174
8,84.8649,0.83124,0.51868,0.92543,0.88277,0.8741,0.90681,0.71926,0.79211,0.47813,0.91005,0.000438703,0.000438703,0.000438703
9,93.7752,0.81937,0.50333,0.91538,0.9004,0.87279,0.90759,0.72386,0.78262,0.48011,0.90284,0.000297232,0.000297232,0.000297232
10,102.743,0.80878,0.4933,0.91569,0.88195,0.88752,0.91611,0.72492,0.77205,0.48873,0.90158,0.000155761,0.000155761,0.000155761
