epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,22.0576,0.87585,0.54597,0.94269,0.91924,0.83962,0.88957,0.6855,0.8673,0.5563,0.94345,0.000462724,0.000462724,0.000462724
2,31.3192,0.84926,0.52072,0.93717,0.91294,0.85503,0.90017,0.69264,0.86222,0.51714,0.93973,0.00084609,0.00084609,0.00084609
3,40.2446,0.82542,0.50023,0.91721,0.91041,0.86233,0.89512,0.69088,0.84511,0.52147,0.93254,0.00113514,0.00113514,0.00113514
4,49.0156,0.85197,0.5191,0.93392,0.90058,0.89401,0.91101,0.70885,0.83384,0.50375,0.9292,0.00100459,0.00100459,0.00100459
5,57.9204,0.84152,0.52124,0.92558,0.8816,0.90289,0.90996,0.7121,0.85544,0.49398,0.94073,0.000863116,0.000863116,0.000863116
6,66.8992,0.83902,0.52592,0.92502,0.91024,0.88503,0.91298,0.71507,0.84507,0.47654,0.93694,0.000721645,0.000721645,0.000721645
7,75.9213,0.81181,0.49864,0.9272,0.90379,0.89694,0.91549,0.71974,0.80347,0.47463,0.92327,0.000580174,0.000580174,0.000580174
8,85.0055,0.7933,0.47866,0.91868,0.93231,0.90977,0.93488,0.74342,0.77869,0.43972,0.91011,0.000438703,0.000438703,0.000438703
9,93.8434,0.78157,0.46845,0.9063,0.92523,0.91146,0.93712,0.74777,0.75428,0.42926,0.90444,0.000297232,0.000297232,0.000297232
10,102.722,0.78333,0.4622,0.91413,0.93085,0.90819,0.93881,0.75072,0.72908,0.41746,0.8986,0.000155761,0.000155761,0.000155761
