epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.33581,0.85971,0.51617,0.95429,0.88048,0.85646,0.88353,0.69012,0.85008,0.55901,0.93016,0.000462724,0.000462724,0.000462724
2,16.6366,0.75122,0.44352,0.91058,0.92542,0.87534,0.91417,0.73704,0.72431,0.4891,0.88959,0.00090187,0.00090187,0.00090187
3,24.8412,0.77814,0.48434,0.92758,0.91286,0.90764,0.9248,0.74166,0.73466,0.43015,0.89035,0.00130329,0.00130329,0.00130329
4,33.0109,0.74619,0.47101,0.90727,0.89713,0.90142,0.92512,0.73217,0.743,0.45971,0.90742,0.00125923,0.00125923,0.00125923
5,41.0822,0.77587,0.47104,0.92377,0.89549,0.90893,0.92333,0.73622,0.7347,0.46544,0.89863,0.00120265,0.00120265,0.00120265
6,48.9604,0.74752,0.45558,0.91044,0.91738,0.92805,0.92952,0.74024,0.75933,0.43506,0.90414,0.00114606,0.00114606,0.00114606
7,56.9513,0.7387,0.43973,0.91016,0.92305,0.92234,0.93139,0.75047,0.73022,0.43043,0.90346,0.00108947,0.00108947,0.00108947
8,65.1471,0.71881,0.4322,0.89633,0.93217,0.89693,0.92281,0.73975,0.7451,0.43528,0.90361,0.00103288,0.00103288,0.00103288
9,73.3253,0.70346,0.42938,0.90448,0.92812,0.91235,0.93457,0.75199,0.71422,0.43171,0.89649,0.000976293,0.000976293,0.000976293
10,81.3222,0.71919,0.43259,0.89123,0.94292,0.91781,0.94464,0.76554,0.72644,0.41774,0.89619,0.000919704,0.000919704,0.000919704
11,89.8781,0.71265,0.4206,0.90134,0.92494,0.90761,0.92473,0.75407,0.73131,0.47268,0.8875,0.000863116,0.000863116,0.000863116
12,98.0084,0.70353,0.4232,0.89746,0.91126,0.90584,0.93694,0.75751,0.73722,0.45905,0.88735,0.000806528,0.000806528,0.000806528
13,106.114,0.71817,0.42815,0.90545,0.92044,0.90266,0.92934,0.75423,0.70571,0.46348,0.88525,0.000749939,0.000749939,0.000749939
14,114.294,0.69474,0.42487,0.89955,0.92452,0.91947,0.9306,0.75867,0.71061,0.41262,0.89421,0.000693351,0.000693351,0.000693351
15,122.418,0.7006,0.41203,0.90153,0.92213,0.92043,0.94262,0.77268,0.70373,0.39708,0.88464,0.000636762,0.000636762,0.000636762
16,144.341,0.67828,0.37929,0.8709,0.91921,0.92601,0.94055,0.75984,0.71808,0.40285,0.88319,0.000580174,0.000580174,0.000580174
17,151.772,0.64657,0.36605,0.85182,0.9378,0.90069,0.93625,0.75729,0.72502,0.40699,0.8832,0.000523586,0.000523586,0.000523586
18,159.479,0.64388,0.36029,0.85781,0.93865,0.90688,0.94918,0.76299,0.70206,0.39302,0.8798,0.000466997,0.000466997,0.000466997
19,167.051,0.64854,0.35187,0.8644,0.92753,0.93147,0.94773,0.76547,0.70842,0.3845,0.87512,0.000410409,0.000410409,0.000410409
20,174.979,0.63813,0.35747,0.84979,0.92974,0.93132,0.9441,0.76712,0.69096,0.39114,0.87384,0.00035382,0.00035382,0.00035382
21,182.996,0.63365,0.34911,0.85802,0.91447,0.9424,0.94671,0.77393,0.69127,0.38273,0.87021,0.000297232,0.000297232,0.000297232
22,191.248,0.63827,0.3452,0.85411,0.91865,0.94471,0.94912,0.77701,0.68827,0.3799,0.86853,0.000240644,0.000240644,0.000240644
23,199.338,0.63986,0.35246,0.85583,0.91147,0.95432,0.95096,0.77709,0.67107,0.37157,0.86566,0.000184055,0.000184055,0.000184055
24,207.403,0.63984,0.34914,0.85792,0.91762,0.94514,0.95049,0.77985,0.66349,0.3688,0.8686,0.000127467,0.000127467,0.000127467
25,215.677,0.63967,0.34448,0.85438,0.91869,0.94097,0.95185,0.77996,0.66391,0.36883,0.86775,7.08784e-05,7.08784e-05,7.08784e-05
