epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.78127,0.98282,0.85091,1.00522,0.91529,0.92182,0.94154,0.7652,0.73109,0.49479,0.89084,0.000462724,0.000462724,0.000462724
2,17.1154,0.73611,0.46643,0.89997,0.95228,0.92293,0.95161,0.77502,0.70793,0.43451,0.87769,0.00090187,0.00090187,0.00090187
3,25.1019,0.71095,0.44774,0.89894,0.95979,0.94594,0.96154,0.79759,0.68314,0.40861,0.87479,0.00130329,0.00130329,0.00130329
4,33.0174,0.68957,0.4421,0.88322,0.92666,0.94796,0.9629,0.79282,0.68682,0.44229,0.88153,0.00125923,0.00125923,0.00125923
5,40.9362,0.69685,0.45194,0.8874,0.94281,0.96052,0.9638,0.80994,0.65838,0.3908,0.86786,0.00120265,0.00120265,0.00120265
6,48.6189,0.67864,0.42551,0.88216,0.96404,0.94351,0.97223,0.80697,0.65996,0.38417,0.86469,0.00114606,0.00114606,0.00114606
7,56.4215,0.66468,0.42493,0.88045,0.95091,0.95628,0.97116,0.80988,0.66039,0.38063,0.86513,0.00108947,0.00108947,0.00108947
8,64.46,0.66609,0.41363,0.8758,0.94582,0.95482,0.9639,0.80673,0.64883,0.37015,0.86326,0.00103288,0.00103288,0.00103288
9,72.4564,0.65077,0.41623,0.88899,0.9414,0.96185,0.9737,0.82025,0.61943,0.36119,0.85107,0.000976293,0.000976293,0.000976293
10,80.2069,0.62643,0.39122,0.86495,0.92248,0.98395,0.97208,0.82685,0.62586,0.37188,0.85045,0.000919704,0.000919704,0.000919704
11,88.345,0.6201,0.37692,0.86711,0.93258,0.9609,0.9576,0.81621,0.61352,0.37681,0.85432,0.000863116,0.000863116,0.000863116
12,96.1998,0.62946,0.3876,0.86877,0.94799,0.96835,0.97144,0.8354,0.60033,0.35411,0.85288,0.000806528,0.000806528,0.000806528
13,104.185,0.62471,0.38603,0.87388,0.94456,0.97332,0.97013,0.83141,0.61174,0.34511,0.85341,0.000749939,0.000749939,0.000749939
14,112.1,0.62115,0.38724,0.87108,0.94776,0.96821,0.97017,0.83441,0.59364,0.34636,0.85066,0.000693351,0.000693351,0.000693351
15,119.976,0.61548,0.37756,0.87231,0.95328,0.95482,0.97311,0.83786,0.60123,0.34336,0.85048,0.000636762,0.000636762,0.000636762
16,141.973,0.5928,0.35663,0.84387,0.94143,0.96324,0.97422,0.8275,0.61658,0.35506,0.86352,0.000580174,0.000580174,0.000580174
17,149.206,0.57904,0.34157,0.8308,0.9316,0.97242,0.97083,0.82648,0.60662,0.36524,0.85844,0.000523586,0.000523586,0.000523586
18,156.648,0.56345,0.33379,0.83323,0.93353,0.97854,0.97284,0.83356,0.59816,0.34898,0.85158,0.000466997,0.000466997,0.000466997
19,163.753,0.56935,0.33025,0.83683,0.9479,0.96929,0.97159,0.82837,0.6066,0.34764,0.84987,0.000410409,0.000410409,0.000410409
20,171.254,0.55776,0.3217,0.82348,0.94259,0.96238,0.97174,0.84496,0.58224,0.33327,0.84848,0.00035382,0.00035382,0.00035382
21,178.825,0.54925,0.3187,0.83438,0.93566,0.9732,0.97462,0.84671,0.57955,0.32784,0.846,0.000297232,0.000297232,0.000297232
22,186.573,0.55481,0.3133,0.82835,0.94712,0.9632,0.97184,0.84459,0.58306,0.33398,0.84808,0.000240644,0.000240644,0.000240644
23,193.934,0.54241,0.32058,0.82867,0.94103,0.96877,0.97404,0.84595,0.5793,0.32614,0.84692,0.000184055,0.000184055,0.000184055
24,201.293,0.53168,0.30576,0.83058,0.92684,0.98997,0.97433,0.84736,0.57218,0.32082,0.84617,0.000127467,0.000127467,0.000127467
25,209.054,0.52772,0.30088,0.82249,0.92868,0.9917,0.97475,0.8473,0.56881,0.31599,0.84425,7.08784e-05,7.08784e-05,7.08784e-05
