epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,26.3175,0.94931,0.73784,0.96059,0.51071,0.47284,0.52602,0.3239,1.80785,3.50419,1.40731,0.000462724,0.000462724,0.000462724
2,37.9904,0.74031,0.4897,0.8911,0.93721,0.94568,0.95848,0.76922,0.74056,0.49158,0.88741,0.00084609,0.00084609,0.00084609
3,49.5892,0.747,0.47704,0.87136,0.93919,0.90301,0.9441,0.76838,0.75049,0.49835,0.88505,0.00113514,0.00113514,0.00113514
4,61.217,0.69665,0.47303,0.87338,0.94526,0.95051,0.9604,0.79296,0.70931,0.46603,0.87315,0.00100459,0.00100459,0.00100459
5,73.1749,0.66304,0.44257,0.85104,0.93823,0.95123,0.96362,0.79088,0.69013,0.45126,0.87498,0.000863116,0.000863116,0.000863116
6,83.9035,0.64995,0.42779,0.85209,0.94136,0.96589,0.96227,0.80536,0.65719,0.43099,0.87134,0.000721645,0.000721645,0.000721645
7,95.0698,0.61837,0.41317,0.8537,0.95471,0.95875,0.96387,0.80967,0.61927,0.39103,0.86259,0.000580174,0.000580174,0.000580174
8,106.248,0.61086,0.38842,0.84644,0.954,0.95718,0.96376,0.82305,0.61087,0.37343,0.85584,0.000438703,0.000438703,0.000438703
9,116.841,0.5938,0.37263,0.83321,0.95296,0.95233,0.96723,0.8277,0.60101,0.36053,0.85008,0.000297232,0.000297232,0.000297232
10,127.725,0.58527,0.36656,0.84294,0.93701,0.97269,0.96929,0.83012,0.60159,0.35871,0.85064,0.000155761,0.000155761,0.000155761
