epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.34883,0.51757,0.33493,0.84971,0.94822,0.96232,0.96553,0.86189,0.52403,0.34925,0.83717,0.000462724,0.000462724,0.000462724
2,16.7039,0.48031,0.32145,0.83852,0.94746,0.96363,0.96592,0.85588,0.54251,0.36929,0.83878,0.00090187,0.00090187,0.00090187
3,24.9949,0.50023,0.33383,0.84916,0.95503,0.95943,0.97218,0.85245,0.56162,0.35125,0.84927,0.00130329,0.00130329,0.00130329
4,32.849,0.51819,0.34927,0.84296,0.91648,0.95377,0.9529,0.8359,0.55252,0.40902,0.84265,0.00125923,0.00125923,0.00125923
5,40.5615,0.51692,0.37113,0.84799,0.93827,0.94716,0.97264,0.85323,0.53258,0.38922,0.83904,0.00120265,0.00120265,0.00120265
6,48.0224,0.50062,0.34679,0.84516,0.94085,0.9692,0.96371,0.84113,0.54932,0.38005,0.84046,0.00114606,0.00114606,0.00114606
7,55.5028,0.50571,0.33851,0.84796,0.95103,0.96426,0.95968,0.83584,0.55515,0.37886,0.84064,0.00108947,0.00108947,0.00108947
8,63.1013,0.50017,0.33727,0.84144,0.95195,0.95397,0.97407,0.84741,0.54678,0.35141,0.83385,0.00103288,0.00103288,0.00103288
9,70.85,0.4945,0.33639,0.8485,0.95074,0.96426,0.97121,0.85196,0.55078,0.33921,0.83967,0.000976293,0.000976293,0.000976293
10,78.4319,0.47527,0.31493,0.83245,0.9391,0.98346,0.98028,0.85768,0.55398,0.347,0.84078,0.000919704,0.000919704,0.000919704
11,86.3418,0.47381,0.31201,0.83799,0.94429,0.97119,0.97541,0.86011,0.54943,0.34972,0.84179,0.000863116,0.000863116,0.000863116
